State,Week,Salesforce,Email,Website,TV,Meta,Instagram,Influencer,Year,Month,Quarter,Week_Number,Month_End,Quarter_End,Festival,Holiday,Sales
Rajasthan,2024-05-06,2654,23373,17725,522,1220837,1509099,33,2024,5,2,19,False,False,0,0,971
Rajasthan,2024-05-13,997,9649,23443,181,1156769,1501866,28,2024,5,2,20,False,False,0,0,958
Rajasthan,2024-05-20,1158,13615,82140,238,1715269,1566306,16,2024,5,2,21,False,False,0,0,968
Rajasthan,2024-05-27,2664,3041,78921,97,2486666,1898418,15,2024,5,2,22,True,False,0,0,972
Rajasthan,2024-06-03,1689,4306,77165,157,1962068,1710238,23,2024,6,2,23,False,False,0,0,981
Rajasthan,2024-06-10,970,8781,28072,541,2235060,887090,22,2024,6,2,24,False,False,0,0,971
Rajasthan,2024-06-17,342,21132,71624,479,1636209,1151404,26,2024,6,2,25,False,False,0,0,925
Rajasthan,2024-06-24,1370,30043,16309,207,2558398,1314549,17,2024,6,2,26,True,True,0,0,1163
Rajasthan,2024-07-01,2717,35152,26557,412,2590395,1708592,16,2024,7,3,27,False,False,0,0,1075
Rajasthan,2024-07-08,1376,28516,70236,361,513474,830920,5,2024,7,3,28,False,False,0,0,1004
Rajasthan,2024-07-15,2022,27984,84808,507,1797716,680146,6,2024,7,3,29,False,False,0,0,987
Rajasthan,2024-07-22,941,41311,89542,226,1445728,1483971,27,2024,7,3,30,False,False,0,0,963
Rajasthan,2024-07-29,2207,12885,129776,547,2676129,1893288,33,2024,7,3,31,True,False,0,0,964
Rajasthan,2024-08-05,2207,35564,114031,259,1653682,1813491,20,2024,8,3,32,False,False,1,1,908
Rajasthan,2024-08-12,1801,41362,55588,419,152098,367934,12,2024,8,3,33,False,False,1,1,935
Rajasthan,2024-08-19,2197,25932,105245,271,664203,1827175,3,2024,8,3,34,False,False,1,1,912
Rajasthan,2024-08-26,1730,37335,20583,398,451936,1581143,3,2024,8,3,35,True,False,1,1,935
Rajasthan,2024-09-02,1245,7949,114412,243,640560,385209,23,2024,9,3,36,False,False,0,0,939
Rajasthan,2024-09-09,2116,38933,56434,478,362929,100384,22,2024,9,3,37,False,False,0,0,959
Rajasthan,2024-09-16,2351,25778,102440,382,2174566,474150,11,2024,9,3,38,False,False,0,0,909
Rajasthan,2024-09-23,2366,11459,128382,221,1414509,1846475,7,2024,9,3,39,False,False,0,0,911
Rajasthan,2024-09-30,844,4774,95439,532,1883689,1516326,4,2024,9,3,40,True,True,0,0,1144
Rajasthan,2024-10-07,1967,32292,122174,415,2749761,1176480,23,2024,10,4,41,False,False,1,1,987
Rajasthan,2024-10-14,339,20211,10048,286,1818575,1281870,20,2024,10,4,42,False,False,1,1,982
Rajasthan,2024-10-21,1713,15158,29812,150,1375149,870005,12,2024,10,4,43,False,False,1,1,941
Rajasthan,2024-10-28,1712,18513,85936,537,814847,1800463,25,2024,10,4,44,True,False,1,1,1007
Rajasthan,2024-11-04,1210,43624,75400,436,2101887,383586,28,2024,11,4,45,False,False,1,1,999
Rajasthan,2024-11-11,2735,20082,23643,397,1447871,681710,18,2024,11,4,46,False,False,1,1,984
Rajasthan,2024-11-18,2467,5492,97302,473,2108228,467519,9,2024,11,4,47,False,False,1,1,975
Rajasthan,2024-11-25,423,13896,16027,368,170903,1692455,2,2024,11,4,48,True,False,1,1,956
Rajasthan,2024-12-02,834,8275,130862,194,540673,1109777,27,2024,12,4,49,False,False,1,1,1073
Rajasthan,2024-12-09,832,30868,28069,196,453057,1381704,19,2024,12,4,50,False,False,1,1,1067
Rajasthan,2024-12-16,2502,35656,63682,124,1908850,1827557,13,2024,12,4,51,False,False,1,1,1089
Rajasthan,2024-12-23,1586,37351,110229,116,1478182,457803,2,2024,12,4,52,False,False,1,1,1083
Rajasthan,2024-12-30,2094,28655,72130,424,946783,1912696,27,2024,12,4,1,True,True,1,1,1332
Rajasthan,2025-01-06,2290,34324,100442,481,927534,327327,30,2025,1,1,2,False,False,1,1,1094
Rajasthan,2025-01-13,2187,19642,95489,163,1711977,1515116,16,2025,1,1,3,False,False,1,1,976
Rajasthan,2025-01-20,544,28440,125689,353,2659368,1417553,9,2025,1,1,4,False,False,1,1,915
Rajasthan,2025-01-27,668,6671,65958,145,2737912,1649693,20,2025,1,1,5,True,False,1,1,1001
Rajasthan,2025-02-03,1285,24702,129410,279,1354719,387808,29,2025,2,1,6,False,False,0,0,973
Rajasthan,2025-02-10,1148,25502,72464,453,1880132,1904142,20,2025,2,1,7,False,False,0,0,985
Rajasthan,2025-02-17,2138,3499,118852,463,330609,1590870,2,2025,2,1,8,False,False,0,0,945
Rajasthan,2025-02-24,707,25119,99061,526,2605969,297322,7,2025,2,1,9,True,False,0,0,943
Rajasthan,2025-03-03,1228,32419,25175,231,157103,1142024,4,2025,3,1,10,False,False,0,0,950
Rajasthan,2025-03-10,902,17564,88095,526,1013520,1634278,14,2025,3,1,11,False,False,0,0,930
Rajasthan,2025-03-17,786,24979,117016,449,2024680,990232,16,2025,3,1,12,False,False,0,0,945
Rajasthan,2025-03-24,748,14158,24615,244,2670105,808676,18,2025,3,1,13,False,False,0,0,927
Rajasthan,2025-03-31,803,13516,112120,239,562777,609301,25,2025,3,1,14,True,True,0,0,1177
Rajasthan,2025-04-07,1696,7612,21789,137,1855074,1064152,5,2025,4,2,15,False,False,0,0,995
Rajasthan,2025-04-14,1322,15903,116118,513,605823,1949436,31,2025,4,2,16,False,False,0,0,958
Rajasthan,2025-04-21,1383,35774,105993,181,242720,1237420,9,2025,4,2,17,False,False,0,0,947
Rajasthan,2025-04-28,1490,41308,27486,211,1228850,1454340,18,2025,4,2,18,True,False,0,0,963
Rajasthan,2025-05-05,2124,28769,98300,278,1632285,1563060,8,2025,5,2,19,False,False,0,0,951
Rajasthan,2025-05-12,2415,28298,23188,150,807119,1560097,13,2025,5,2,20,False,False,0,0,981
Rajasthan,2025-05-19,1603,27857,78782,460,2678899,845650,28,2025,5,2,21,False,False,0,0,948
Rajasthan,2025-05-26,1884,22093,122613,410,1737763,1542401,3,2025,5,2,22,True,False,0,0,992
Rajasthan,2025-06-02,2117,19882,34174,159,1267137,708664,17,2025,6,2,23,False,False,0,0,889
Rajasthan,2025-06-09,2000,28154,30214,162,1392228,1192957,19,2025,6,2,24,False,False,0,0,923
Rajasthan,2025-06-16,654,34988,60899,97,1335574,660240,19,2025,6,2,25,False,False,0,0,928
Rajasthan,2025-06-23,2709,19494,54214,526,404229,1865910,14,2025,6,2,26,False,False,0,0,915
Rajasthan,2025-06-30,728,25854,14770,289,1710872,1469444,13,2025,6,2,27,True,True,0,0,1149
Rajasthan,2025-07-07,1326,21853,64977,390,2181715,1192590,30,2025,7,3,28,False,False,0,0,1012
Rajasthan,2025-07-14,1909,14133,40775,157,1222024,942251,8,2025,7,3,29,False,False,0,0,958
Rajasthan,2025-07-21,1305,14335,24130,194,1234267,1071925,16,2025,7,3,30,False,False,0,0,936
Rajasthan,2025-07-28,918,5492,42807,337,2513610,1563582,13,2025,7,3,31,True,False,0,0,936
Rajasthan,2025-08-04,2565,20585,11342,183,1722602,605860,26,2025,8,3,32,False,False,1,1,915
Rajasthan,2025-08-11,502,31981,121533,371,896258,1655456,27,2025,8,3,33,False,False,1,1,962
Rajasthan,2025-08-18,925,30858,131272,514,120407,621044,28,2025,8,3,34,False,False,1,1,903
Rajasthan,2025-08-25,2733,43401,54091,228,2283336,355936,4,2025,8,3,35,True,False,1,1,949
Rajasthan,2025-09-01,2096,3868,116804,368,1763696,1482185,4,2025,9,3,36,False,False,0,0,920
Rajasthan,2025-09-08,540,33995,65638,511,1763008,1428196,13,2025,9,3,37,False,False,0,0,972
Rajasthan,2025-09-15,2156,35432,121200,501,856722,721380,15,2025,9,3,38,False,False,0,0,969
Rajasthan,2025-09-22,2676,20442,30129,91,601399,1315477,3,2025,9,3,39,False,False,0,0,924
Rajasthan,2025-09-29,566,14028,43858,138,1415139,1466721,29,2025,9,3,40,True,True,0,0,1167
Rajasthan,2025-10-06,1332,17127,99947,544,2110623,1578581,30,2025,10,4,41,False,False,1,1,1010
Rajasthan,2025-10-13,1463,30730,35916,515,895981,1890521,15,2025,10,4,42,False,False,1,1,993
Rajasthan,2025-10-20,646,38239,110260,236,1501386,1704444,26,2025,10,4,43,False,False,1,1,931
Rajasthan,2025-10-27,815,29066,61266,327,2740128,919169,19,2025,10,4,44,True,False,1,1,1015
Rajasthan,2025-11-03,750,23692,58559,353,689118,523609,23,2025,11,4,45,False,False,1,1,961
Rajasthan,2025-11-10,778,29480,64649,397,719423,272140,29,2025,11,4,46,False,False,1,1,930
Rajasthan,2025-11-17,1306,5150,107097,434,732908,1173635,4,2025,11,4,47,False,False,1,1,926
Rajasthan,2025-11-24,1452,27619,9489,259,2519949,1349106,8,2025,11,4,48,True,False,1,1,981
Rajasthan,2025-12-01,905,3961,101284,499,1505942,1395149,15,2025,12,4,49,False,False,1,1,1035
Rajasthan,2025-12-08,1030,42290,104804,114,2533432,106016,29,2025,12,4,50,False,False,1,1,1092
Rajasthan,2025-12-15,795,39369,109965,102,2612076,1414964,20,2025,12,4,51,False,False,1,1,1083
Rajasthan,2025-12-22,2257,23448,131589,531,1221441,1577010,14,2025,12,4,52,False,False,1,1,1105
Rajasthan,2025-12-29,842,17836,105174,169,255003,1453563,2,2025,12,4,1,True,True,1,1,1320
Sikkim,2023-01-02,459,5965,13442,99,165921,196824,3,2023,1,1,1,False,False,1,1,128
Sikkim,2023-01-09,297,5245,12041,40,281015,21219,1,2023,1,1,2,False,False,1,1,159
Sikkim,2023-01-16,413,5761,10297,46,202897,184467,2,2023,1,1,3,False,False,1,1,188
Sikkim,2023-01-23,340,4318,20128,18,21084,237793,6,2023,1,1,4,False,False,1,1,220
Sikkim,2023-01-30,177,2195,10397,95,494882,211888,3,2023,1,1,5,True,False,1,1,276
Sikkim,2023-02-06,324,956,14427,46,165535,213657,1,2023,2,1,6,False,False,0,0,249
Sikkim,2023-02-13,180,2553,3752,30,317022,193644,0,2023,2,1,7,False,False,0,0,230
Sikkim,2023-02-20,112,4420,8708,56,474437,205895,2,2023,2,1,8,False,False,0,0,285
Sikkim,2023-02-27,172,3622,7562,29,281494,127379,0,2023,2,1,9,True,False,0,0,241
Sikkim,2023-03-06,181,4248,11344,82,353335,224107,2,2023,3,1,10,False,False,0,0,224
Sikkim,2023-03-13,119,2510,12847,22,37240,112839,2,2023,3,1,11,False,False,0,0,226
Sikkim,2023-03-20,70,7527,17649,58,354444,185068,5,2023,3,1,12,False,False,0,0,193
Sikkim,2023-03-27,475,3187,11273,48,426964,158862,2,2023,3,1,13,True,True,0,0,232
Sikkim,2023-04-03,286,6830,4967,19,460780,261686,2,2023,4,2,14,False,False,0,0,200
Sikkim,2023-04-10,236,3371,13808,20,60226,323848,3,2023,4,2,15,False,False,0,0,220
Sikkim,2023-04-17,469,3771,2825,59,129620,233844,4,2023,4,2,16,False,False,0,0,210
Sikkim,2023-04-24,158,4989,20619,49,42546,62567,0,2023,4,2,17,True,False,0,0,211
Sikkim,2023-05-01,237,2399,18860,26,460605,245622,0,2023,5,2,18,False,False,0,0,217
Sikkim,2023-05-08,432,2071,6645,27,151931,127719,1,2023,5,2,19,False,False,0,0,219
Sikkim,2023-05-15,338,3281,7496,83,275120,33026,4,2023,5,2,20,False,False,0,0,208
Sikkim,2023-05-22,235,6512,2219,77,248378,82151,1,2023,5,2,21,False,False,0,0,185
Sikkim,2023-05-29,172,1498,9762,67,350601,359782,6,2023,5,2,22,True,False,0,0,245
Sikkim,2023-06-05,75,3725,2456,86,449738,162935,2,2023,6,2,23,False,False,0,0,240
Sikkim,2023-06-12,97,5508,22574,21,175398,85392,5,2023,6,2,24,False,False,0,0,184
Sikkim,2023-06-19,131,5767,4605,73,399237,61923,1,2023,6,2,25,False,False,0,0,188
Sikkim,2023-06-26,406,3701,16370,79,159652,239713,2,2023,6,2,26,True,True,0,0,242
Sikkim,2023-07-03,341,1018,14378,32,114863,277713,1,2023,7,3,27,False,False,0,0,231
Sikkim,2023-07-10,250,520,6905,61,71002,137480,5,2023,7,3,28,False,False,0,0,242
Sikkim,2023-07-17,404,3971,19703,80,198598,51592,3,2023,7,3,29,False,False,0,0,229
Sikkim,2023-07-24,130,6556,4038,66,289034,138005,0,2023,7,3,30,False,False,0,0,219
Sikkim,2023-07-31,152,614,21464,37,394515,244850,4,2023,7,3,31,True,False,0,0,225
Sikkim,2023-08-07,232,7145,18183,71,427218,55213,5,2023,8,3,32,False,False,1,1,203
Sikkim,2023-08-14,463,5537,15826,79,273004,108092,4,2023,8,3,33,False,False,1,1,204
Sikkim,2023-08-21,330,461,21304,16,216295,16689,5,2023,8,3,34,False,False,1,1,213
Sikkim,2023-08-28,434,3012,10630,63,103756,178433,2,2023,8,3,35,True,False,1,1,219
Sikkim,2023-09-04,169,2075,7908,58,458765,74666,2,2023,9,3,36,False,False,0,0,162
Sikkim,2023-09-11,433,7614,5061,46,210106,84795,5,2023,9,3,37,False,False,0,0,187
Sikkim,2023-09-18,91,4616,22306,19,387027,54872,3,2023,9,3,38,False,False,0,0,203
Sikkim,2023-09-25,160,2863,10591,23,320449,267197,3,2023,9,3,39,True,True,0,0,243
Sikkim,2023-10-02,290,2513,20178,79,467108,184388,4,2023,10,4,40,False,False,1,1,217
Sikkim,2023-10-09,82,4685,9046,85,487148,342207,3,2023,10,4,41,False,False,1,1,225
Sikkim,2023-10-16,437,438,22992,51,359281,151893,1,2023,10,4,42,False,False,1,1,181
Sikkim,2023-10-23,441,2356,21088,95,337669,92280,1,2023,10,4,43,False,False,1,1,148
Sikkim,2023-10-30,298,1657,8500,94,85886,86207,4,2023,10,4,44,True,False,1,1,189
Sikkim,2023-11-06,194,5112,12502,72,27773,343884,1,2023,11,4,45,False,False,1,1,215
Sikkim,2023-11-13,103,5486,19385,64,282094,218864,4,2023,11,4,46,False,False,1,1,255
Sikkim,2023-11-20,332,3949,6666,97,358404,127894,3,2023,11,4,47,False,False,1,1,245
Sikkim,2023-11-27,296,1464,2130,67,378148,241033,3,2023,11,4,48,True,False,1,1,196
Sikkim,2023-12-04,394,3216,8069,94,140415,207899,1,2023,12,4,49,False,False,1,1,212
Sikkim,2023-12-11,325,6806,14829,98,261538,55487,2,2023,12,4,50,False,False,1,1,232
Sikkim,2023-12-18,116,1948,4656,32,433836,257347,4,2023,12,4,51,False,False,1,1,245
Sikkim,2023-12-25,113,1641,9068,71,65939,57000,1,2023,12,4,52,True,True,1,1,300
Sikkim,2024-01-01,403,1247,22176,77,204267,84548,2,2024,1,1,1,False,False,1,1,213
Sikkim,2024-01-08,130,6607,3281,85,473372,261384,6,2024,1,1,2,False,False,1,1,218
Sikkim,2024-01-15,473,1311,2727,45,115815,168998,1,2024,1,1,3,False,False,1,1,219
Sikkim,2024-01-22,106,4820,11094,88,172001,92425,3,2024,1,1,4,False,False,1,1,232
Sikkim,2024-01-29,380,7992,1887,57,244614,39332,1,2024,1,1,5,True,False,1,1,200
Sikkim,2024-02-05,489,5277,2223,48,350430,220217,4,2024,2,1,6,False,False,0,0,198
Sikkim,2024-02-12,254,3533,5698,29,142495,255786,1,2024,2,1,7,False,False,0,0,131
Sikkim,2024-02-19,84,1971,3890,43,400308,85851,3,2024,2,1,8,False,False,0,0,164
Sikkim,2024-02-26,445,414,19763,98,133194,159316,2,2024,2,1,9,True,False,0,0,186
Sikkim,2024-03-04,142,1582,4348,76,196745,134421,4,2024,3,1,10,False,False,0,0,177
Sikkim,2024-03-11,292,7642,13325,77,295165,322725,0,2024,3,1,11,False,False,0,0,191
Sikkim,2024-03-18,493,1491,17398,91,25801,288071,3,2024,3,1,12,False,False,0,0,199
Sikkim,2024-03-25,387,551,15619,38,388326,110253,3,2024,3,1,13,True,True,0,0,191
Sikkim,2024-04-01,80,6602,16246,71,341030,192663,1,2024,4,2,14,False,False,0,0,201
Sikkim,2024-04-08,421,3581,9613,47,420778,333719,2,2024,4,2,15,False,False,0,0,177
Sikkim,2024-04-15,130,3113,21510,87,151945,134934,4,2024,4,2,16,False,False,0,0,212
Sikkim,2024-04-22,389,5852,3138,51,210881,64517,3,2024,4,2,17,False,False,0,0,178
Sikkim,2024-04-29,333,4375,4003,87,451313,118623,3,2024,4,2,18,True,False,0,0,209
Sikkim,2024-05-06,186,7351,20778,78,52065,224796,5,2024,5,2,19,False,False,0,0,207
Sikkim,2024-05-13,246,3953,3131,80,255777,357349,2,2024,5,2,20,False,False,0,0,215
Sikkim,2024-05-20,111,5818,5898,93,252308,121886,5,2024,5,2,21,False,False,0,0,219
Sikkim,2024-05-27,494,7079,5479,82,234796,36146,6,2024,5,2,22,True,False,0,0,225
Sikkim,2024-06-03,164,3923,2340,43,228215,78532,3,2024,6,2,23,False,False,0,0,179
Sikkim,2024-06-10,195,2560,4220,59,378694,157917,1,2024,6,2,24,False,False,0,0,156
Sikkim,2024-06-17,281,7805,14428,55,114549,48314,2,2024,6,2,25,False,False,0,0,171
Sikkim,2024-06-24,355,2123,16410,21,447751,28032,0,2024,6,2,26,True,True,0,0,217
Sikkim,2024-07-01,282,698,3465,65,450149,241541,4,2024,7,3,27,False,False,0,0,196
Sikkim,2024-07-08,282,4794,22709,52,106108,299583,1,2024,7,3,28,False,False,0,0,213
Sikkim,2024-07-15,316,7900,3745,49,487591,96209,5,2024,7,3,29,False,False,0,0,207
Sikkim,2024-07-22,437,1056,16989,25,145782,195780,4,2024,7,3,30,False,False,0,0,187
Sikkim,2024-07-29,233,6855,19528,58,44838,213048,3,2024,7,3,31,True,False,0,0,205
Sikkim,2024-08-05,426,6711,13265,64,211071,245656,1,2024,8,3,32,False,False,1,1,207
Sikkim,2024-08-12,406,7460,12612,24,401958,352920,0,2024,8,3,33,False,False,1,1,199
Sikkim,2024-08-19,483,3603,4042,69,425407,320515,4,2024,8,3,34,False,False,1,1,252
Sikkim,2024-08-26,461,2336,7009,30,329944,124690,4,2024,8,3,35,True,False,1,1,221
Sikkim,2024-09-02,411,4292,20653,28,409370,351638,1,2024,9,3,36,False,False,0,0,205
Sikkim,2024-09-09,168,1482,9409,49,145489,28020,0,2024,9,3,37,False,False,0,0,201
Sikkim,2024-09-16,400,6805,2371,48,441915,346874,2,2024,9,3,38,False,False,0,0,198
Sikkim,2024-09-23,384,5441,17935,93,324875,65131,4,2024,9,3,39,False,False,0,0,193
Sikkim,2024-09-30,187,4073,16914,21,84119,55210,3,2024,9,3,40,True,True,0,0,207
Sikkim,2024-10-07,358,4320,3086,45,81748,57046,0,2024,10,4,41,False,False,1,1,183
Sikkim,2024-10-14,171,5812,2744,77,148305,57972,1,2024,10,4,42,False,False,1,1,161
Sikkim,2024-10-21,290,4376,4209,37,53315,175369,1,2024,10,4,43,False,False,1,1,137
Sikkim,2024-10-28,410,6782,2740,98,155719,236216,4,2024,10,4,44,True,False,1,1,173
Sikkim,2024-11-04,142,7427,15404,78,496874,272159,4,2024,11,4,45,False,False,1,1,173
Sikkim,2024-11-11,208,7618,4570,95,135245,21465,2,2024,11,4,46,False,False,1,1,209
Sikkim,2024-11-18,410,5112,15196,95,325457,117976,4,2024,11,4,47,False,False,1,1,227
Sikkim,2024-11-25,259,6043,5545,25,489212,61521,0,2024,11,4,48,True,False,1,1,192
Sikkim,2024-12-02,482,2764,23383,54,141546,66169,3,2024,12,4,49,False,False,1,1,214
Sikkim,2024-12-09,63,689,17860,78,354167,272766,1,2024,12,4,50,False,False,1,1,176
Sikkim,2024-12-16,377,3440,9989,16,236016,236423,5,2024,12,4,51,False,False,1,1,208
Sikkim,2024-12-23,418,7025,11203,54,156949,88221,3,2024,12,4,52,False,False,1,1,241
Sikkim,2024-12-30,464,1414,3057,73,476042,119606,5,2024,12,4,1,True,True,1,1,320
Sikkim,2025-01-06,129,4547,2829,82,335221,334177,3,2025,1,1,2,False,False,1,1,232
Sikkim,2025-01-13,493,1861,13640,50,230588,213858,3,2025,1,1,3,False,False,1,1,244
Sikkim,2025-01-20,232,3662,2109,88,409805,98154,5,2025,1,1,4,False,False,1,1,188
Sikkim,2025-01-27,214,1489,15899,72,452213,337222,6,2025,1,1,5,True,False,1,1,189
Sikkim,2025-02-03,216,5984,10166,19,395111,84324,3,2025,2,1,6,False,False,0,0,222
Sikkim,2025-02-10,340,6558,4727,39,437028,116223,2,2025,2,1,7,False,False,0,0,253
Sikkim,2025-02-17,350,6163,13599,94,174565,254310,4,2025,2,1,8,False,False,0,0,239
Sikkim,2025-02-24,268,5757,13984,16,185195,192297,1,2025,2,1,9,True,False,0,0,223
Sikkim,2025-03-03,91,2187,18317,25,131689,39822,2,2025,3,1,10,False,False,0,0,153
Sikkim,2025-03-10,494,4430,6030,45,354084,293543,5,2025,3,1,11,False,False,0,0,142
Sikkim,2025-03-17,157,1196,13861,99,405520,94487,5,2025,3,1,12,False,False,0,0,195
Sikkim,2025-03-24,101,3245,20522,75,337039,253951,2,2025,3,1,13,False,False,0,0,194
Sikkim,2025-03-31,322,4244,7647,28,307618,131025,2,2025,3,1,14,True,True,0,0,214
Sikkim,2025-04-07,241,5480,20307,49,390181,274508,5,2025,4,2,15,False,False,0,0,216
Sikkim,2025-04-14,330,1135,17803,95,107101,324951,1,2025,4,2,16,False,False,0,0,209
Sikkim,2025-04-21,445,6578,11223,34,195646,281764,0,2025,4,2,17,False,False,0,0,217
Sikkim,2025-04-28,102,3887,21383,64,359376,332888,0,2025,4,2,18,True,False,0,0,203
Sikkim,2025-05-05,185,7097,23255,55,45073,201731,1,2025,5,2,19,False,False,0,0,223
Sikkim,2025-05-12,287,4408,6905,80,457229,38377,5,2025,5,2,20,False,False,0,0,217
Sikkim,2025-05-19,406,4557,23547,79,102098,200405,0,2025,5,2,21,False,False,0,0,198
Sikkim,2025-05-26,324,5663,1654,86,397757,174667,2,2025,5,2,22,True,False,0,0,236
Sikkim,2025-06-02,228,6631,4495,26,315945,263298,3,2025,6,2,23,False,False,0,0,192
Sikkim,2025-06-09,328,1597,2567,54,426858,101551,3,2025,6,2,24,False,False,0,0,273
Sikkim,2025-06-16,491,4286,9836,74,392048,255991,5,2025,6,2,25,False,False,0,0,246
Sikkim,2025-06-23,271,627,22588,51,267603,167928,6,2025,6,2,26,False,False,0,0,239
Sikkim,2025-06-30,448,4006,15047,72,382903,246499,2,2025,6,2,27,True,True,0,0,279
Sikkim,2025-07-07,403,6582,15411,69,186318,160400,1,2025,7,3,28,False,False,0,0,273
Sikkim,2025-07-14,192,6977,3500,47,300167,147454,0,2025,7,3,29,False,False,0,0,234
Sikkim,2025-07-21,169,2554,13161,24,459231,89706,5,2025,7,3,30,False,False,0,0,180
Sikkim,2025-07-28,399,3336,10171,97,60683,301018,2,2025,7,3,31,True,False,0,0,242
Sikkim,2025-08-04,151,4591,12339,85,190784,39624,5,2025,8,3,32,False,False,1,1,216
Sikkim,2025-08-11,208,3409,7450,91,28298,97253,2,2025,8,3,33,False,False,1,1,213
Sikkim,2025-08-18,163,1753,6115,41,276450,162775,4,2025,8,3,34,False,False,1,1,181
Sikkim,2025-08-25,326,2717,22926,42,395428,69571,4,2025,8,3,35,True,False,1,1,226
Sikkim,2025-09-01,189,3470,14108,43,38507,331353,4,2025,9,3,36,False,False,0,0,202
Sikkim,2025-09-08,349,4342,10819,18,283700,134735,4,2025,9,3,37,False,False,0,0,212
Sikkim,2025-09-15,471,7397,3253,30,219304,99385,2,2025,9,3,38,False,False,0,0,201
Sikkim,2025-09-22,425,4540,18683,41,395701,103317,0,2025,9,3,39,False,False,0,0,240
Sikkim,2025-09-29,477,3342,12185,99,125663,81937,0,2025,9,3,40,True,True,0,0,290
Sikkim,2025-10-06,70,5419,10262,33,98138,244134,2,2025,10,4,41,False,False,1,1,230
Sikkim,2025-10-13,260,6275,16539,58,65448,181559,5,2025,10,4,42,False,False,1,1,221
Sikkim,2025-10-20,156,3671,4552,62,215563,95470,4,2025,10,4,43,False,False,1,1,207
Sikkim,2025-10-27,464,4118,13543,46,254014,316418,4,2025,10,4,44,True,False,1,1,250
Sikkim,2025-11-03,373,2055,20934,93,461201,241832,1,2025,11,4,45,False,False,1,1,210
Sikkim,2025-11-10,200,6972,11993,23,243618,154599,3,2025,11,4,46,False,False,1,1,197
Sikkim,2025-11-17,308,6988,1609,89,102367,192548,2,2025,11,4,47,False,False,1,1,226
Sikkim,2025-11-24,326,1729,6750,78,355527,241737,1,2025,11,4,48,True,False,1,1,203
Sikkim,2025-12-01,278,3029,2853,41,49532,68442,3,2025,12,4,49,False,False,1,1,224
Sikkim,2025-12-08,268,2466,12804,80,185739,294080,2,2025,12,4,50,False,False,1,1,192
Sikkim,2025-12-15,84,7414,9762,52,333664,104888,2,2025,12,4,51,False,False,1,1,236
Sikkim,2025-12-22,259,895,4566,97,141900,26178,3,2025,12,4,52,False,False,1,1,288
Sikkim,2025-12-29,213,1975,16986,19,305377,195474,0,2025,12,4,1,True,True,1,1,314
Tamil Nadu,2023-01-02,2730,18155,36114,119,1544299,2063685,37,2023,1,1,1,False,False,1,1,750
Tamil Nadu,2023-01-09,2865,30266,60152,401,3100336,1743223,10,2023,1,1,2,False,False,1,1,950
Tamil Nadu,2023-01-16,2536,14899,154209,613,1026842,793721,27,2023,1,1,3,False,False,1,1,1055
Tamil Nadu,2023-01-23,477,29108,20055,137,2958182,994490,31,2023,1,1,4,False,False,1,1,1065
Tamil Nadu,2023-01-30,2796,39513,46465,529,2082718,1436549,7,2023,1,1,5,True,False,1,1,1130
Tamil Nadu,2023-02-06,1523,43535,56677,617,2468222,624613,11,2023,2,1,6,False,False,0,0,1122
Tamil Nadu,2023-02-13,1580,7493,84471,369,656611,1937683,16,2023,2,1,7,False,False,0,0,1106
Tamil Nadu,2023-02-20,3094,9458,46069,577,189770,763794,32,2023,2,1,8,False,False,0,0,1071
Tamil Nadu,2023-02-27,2870,7302,151637,517,2409976,588499,26,2023,2,1,9,True,False,0,0,1116
Tamil Nadu,2023-03-06,534,47551,11189,221,1628807,316681,19,2023,3,1,10,False,False,0,0,1072
Tamil Nadu,2023-03-13,1418,34814,148437,570,1093610,1654146,33,2023,3,1,11,False,False,0,0,1108
Tamil Nadu,2023-03-20,2535,28852,88267,486,2925838,160234,19,2023,3,1,12,False,False,0,0,1156
Tamil Nadu,2023-03-27,1931,41671,15973,110,1148661,1905029,35,2023,3,1,13,True,True,0,0,1394
Tamil Nadu,2023-04-03,1127,31553,27383,414,1482991,2279917,31,2023,4,2,14,False,False,0,0,1162
Tamil Nadu,2023-04-10,1891,14231,25403,461,2389498,352449,7,2023,4,2,15,False,False,0,0,1152
Tamil Nadu,2023-04-17,2869,27801,52258,542,3131895,319572,16,2023,4,2,16,False,False,0,0,1138
Tamil Nadu,2023-04-24,1028,37338,58893,525,2934837,2193558,2,2023,4,2,17,True,False,0,0,1113
Tamil Nadu,2023-05-01,2524,4378,103756,364,2165762,383247,10,2023,5,2,18,False,False,0,0,1086
Tamil Nadu,2023-05-08,2492,32553,55710,266,474453,1015453,2,2023,5,2,19,False,False,0,0,1100
Tamil Nadu,2023-05-15,2923,27155,115976,208,471506,2051476,6,2023,5,2,20,False,False,0,0,1096
Tamil Nadu,2023-05-22,1241,6033,53176,152,2291720,414768,2,2023,5,2,21,False,False,0,0,1040
Tamil Nadu,2023-05-29,1007,15619,48759,453,1718928,1587597,27,2023,5,2,22,True,False,0,0,1148
Tamil Nadu,2023-06-05,1956,24757,50492,629,545286,959526,16,2023,6,2,23,False,False,0,0,1061
Tamil Nadu,2023-06-12,1909,19528,58331,146,2300325,1079058,19,2023,6,2,24,False,False,0,0,1080
Tamil Nadu,2023-06-19,1561,16928,132375,487,3069985,2185857,31,2023,6,2,25,False,False,0,0,1126
